timestamp,close
2018-04-03 21:05:00+00:00,148.69
2018-04-03 21:20:00+00:00,148.6
2018-04-03 21:35:00+00:00,148.6
2018-04-03 21:45:00+00:00,148.89
2018-04-03 21:55:00+00:00,148.74
2018-04-03 22:05:00+00:00,148.88
2018-04-03 22:10:00+00:00,148.89
2018-04-03 22:15:00+00:00,148.89
2018-04-03 22:20:00+00:00,148.89
2018-04-03 22:25:00+00:00,149.15
2018-04-03 22:30:00+00:00,149.15
2018-04-03 22:35:00+00:00,149.15
2018-04-03 22:40:00+00:00,149.25
2018-04-03 22:45:00+00:00,149.05
2018-04-03 22:50:00+00:00,149.0
2018-04-03 22:55:00+00:00,148.9
2018-04-03 23:30:00+00:00,149.5
2018-04-03 23:35:00+00:00,149.5
2018-04-03 23:40:00+00:00,148.99
2018-04-04 08:10:00+00:00,148.0
2018-04-04 09:40:00+00:00,147.89
2018-04-04 09:45:00+00:00,147.88
2018-04-04 09:50:00+00:00,148.0
2018-04-04 10:15:00+00:00,147.5
2018-04-04 10:25:00+00:00,146.5
2018-04-04 10:30:00+00:00,145.5
2018-04-04 10:40:00+00:00,146.44
2018-04-04 10:45:00+00:00,146.5
2018-04-04 11:00:00+00:00,147.0
2018-04-04 11:05:00+00:00,146.75
2018-04-04 11:10:00+00:00,146.75
2018-04-04 11:15:00+00:00,146.55
2018-04-04 11:25:00+00:00,147.0
2018-04-04 11:30:00+00:00,146.7
2018-04-04 11:35:00+00:00,146.97
2018-04-04 11:40:00+00:00,146.3
2018-04-04 11:45:00+00:00,146.0
2018-04-04 11:55:00+00:00,145.7
2018-04-04 12:00:00+00:00,145.73
2018-04-04 12:05:00+00:00,145.2
2018-04-04 12:10:00+00:00,145.5
2018-04-04 12:15:00+00:00,145.5
2018-04-04 12:20:00+00:00,144.55
2018-04-04 12:25:00+00:00,143.06
2018-04-04 12:30:00+00:00,143.0
2018-04-04 12:35:00+00:00,143.5
2018-04-04 12:40:00+00:00,143.78
2018-04-04 12:45:00+00:00,144.0
2018-04-04 12:50:00+00:00,143.26
2018-04-04 12:55:00+00:00,143.3
2018-04-04 13:00:00+00:00,142.5
2018-04-04 13:05:00+00:00,141.4
2018-04-04 13:10:00+00:00,142.0
2018-04-04 13:15:00+00:00,140.74
2018-04-04 13:20:00+00:00,140.4
2018-04-04 13:25:00+00:00,140.0
2018-04-04 13:30:00+00:00,140.88
2018-04-04 13:35:00+00:00,142.2125
2018-04-04 13:40:00+00:00,142.43
2018-04-04 13:45:00+00:00,144.97
2018-04-04 13:50:00+00:00,144.065
2018-04-04 13:55:00+00:00,144.1
2018-04-04 14:00:00+00:00,144.08
2018-04-04 14:05:00+00:00,144.8
2018-04-04 14:10:00+00:00,144.85
2018-04-04 14:15:00+00:00,143.165
2018-04-04 14:20:00+00:00,142.8107
2018-04-04 14:25:00+00:00,141.58
2018-04-04 14:30:00+00:00,141.57
2018-04-04 14:35:00+00:00,141.71
2018-04-04 14:40:00+00:00,141.3098
2018-04-04 14:45:00+00:00,142.97
2018-04-04 14:50:00+00:00,143.95
2018-04-04 14:55:00+00:00,142.5
2018-04-04 15:00:00+00:00,141.99
2018-04-04 15:05:00+00:00,141.75
2018-04-04 15:10:00+00:00,141.135
2018-04-04 15:15:00+00:00,141.28
2018-04-04 15:20:00+00:00,140.77
2018-04-04 15:25:00+00:00,141.26
2018-04-04 15:30:00+00:00,140.42
2018-04-04 15:35:00+00:00,140.0
2018-04-04 15:40:00+00:00,139.6689
2018-04-04 15:45:00+00:00,139.69
2018-04-04 15:50:00+00:00,139.5
2018-04-04 15:55:00+00:00,140.235
2018-04-04 16:00:00+00:00,140.08
2018-04-04 16:05:00+00:00,139.92
2018-04-04 16:10:00+00:00,141.34
2018-04-04 16:15:00+00:00,140.5
2018-04-04 16:20:00+00:00,140.375
2018-04-04 16:25:00+00:00,140.0
2018-04-04 16:30:00+00:00,140.1
2018-04-04 16:35:00+00:00,140.52
2018-04-04 16:40:00+00:00,139.64
2018-04-04 16:45:00+00:00,140.085
2018-04-04 16:50:00+00:00,139.2726
2018-04-04 16:55:00+00:00,139.542
2018-04-04 17:00:00+00:00,139.93
2018-04-04 17:05:00+00:00,139.97
2018-04-04 17:10:00+00:00,139.39
2018-04-04 17:15:00+00:00,138.78
2018-04-04 17:20:00+00:00,138.95
2018-04-04 17:25:00+00:00,138.7
2018-04-04 17:30:00+00:00,138.3
2018-04-04 17:35:00+00:00,138.43
2018-04-04 17:40:00+00:00,138.24
2018-04-04 17:45:00+00:00,138.44
2018-04-04 17:50:00+00:00,139.65
2018-04-04 17:55:00+00:00,138.775
2018-04-04 18:00:00+00:00,138.58
2018-04-04 18:05:00+00:00,137.3
2018-04-04 18:10:00+00:00,138.32
2018-04-04 18:15:00+00:00,137.84
2018-04-04 18:20:00+00:00,137.6089
2018-04-04 18:25:00+00:00,137.29
2018-04-04 18:30:00+00:00,136.065
2018-04-04 18:35:00+00:00,136.23
2018-04-04 18:40:00+00:00,136.39
2018-04-04 18:45:00+00:00,136.08
2018-04-04 18:50:00+00:00,135.94
2018-04-04 18:55:00+00:00,136.33
2018-04-04 19:00:00+00:00,136.07
2018-04-04 19:05:00+00:00,136.76
2018-04-04 19:10:00+00:00,138.49
2018-04-04 19:15:00+00:00,139.158
2018-04-04 19:20:00+00:00,139.2
2018-04-04 19:25:00+00:00,139.43
2018-04-04 19:30:00+00:00,140.991
2018-04-04 19:35:00+00:00,143.01
2018-04-04 19:40:00+00:00,144.39
2018-04-04 19:45:00+00:00,146.3
2018-04-04 19:50:00+00:00,148.45
2018-04-04 19:55:00+00:00,145.87
2018-04-04 20:00:00+00:00,145.2
2018-04-04 20:05:00+00:00,145.53
2018-04-04 20:10:00+00:00,145.7
2018-04-04 20:15:00+00:00,145.75
2018-04-04 20:20:00+00:00,145.72
2018-04-04 20:25:00+00:00,145.87
2018-04-04 20:30:00+00:00,146.25
2018-04-04 20:35:00+00:00,146.4
2018-04-04 20:45:00+00:00,145.99
2018-04-04 20:50:00+00:00,146.3
2018-04-04 20:55:00+00:00,146.3
2018-04-04 21:00:00+00:00,145.61
2018-04-04 21:05:00+00:00,145.9
2018-04-04 21:20:00+00:00,146.1
2018-04-04 21:30:00+00:00,146.1
2018-04-04 22:15:00+00:00,146.5
2018-04-04 22:20:00+00:00,146.3
2018-04-04 22:25:00+00:00,146.1
2018-04-04 22:40:00+00:00,146.5
2018-04-04 22:45:00+00:00,146.1
2018-04-04 22:50:00+00:00,146.5
2018-04-04 22:55:00+00:00,146.5
2018-04-04 23:00:00+00:00,146.1
2018-04-04 23:15:00+00:00,146.35
2018-04-04 23:25:00+00:00,146.05
2018-04-04 23:35:00+00:00,146.35
2018-04-04 23:40:00+00:00,146.0
2018-04-04 23:45:00+00:00,146.33
2018-04-04 23:55:00+00:00,146.0
2018-04-05 08:00:00+00:00,149.0
2018-04-05 08:05:00+00:00,149.0
2018-04-05 08:10:00+00:00,149.0
2018-04-05 08:15:00+00:00,148.8
2018-04-05 08:20:00+00:00,148.8
2018-04-05 08:35:00+00:00,148.75
2018-04-05 08:40:00+00:00,149.0
2018-04-05 09:10:00+00:00,148.8
2018-04-05 09:15:00+00:00,148.8
2018-04-05 09:30:00+00:00,148.85
2018-04-05 10:40:00+00:00,149.4
2018-04-05 11:00:00+00:00,149.24
2018-04-05 11:30:00+00:00,148.85
2018-04-05 11:40:00+00:00,149.8
2018-04-05 11:45:00+00:00,149.2
2018-04-05 11:55:00+00:00,149.3
2018-04-05 12:00:00+00:00,148.47
2018-04-05 12:05:00+00:00,148.25
2018-04-05 12:10:00+00:00,149.0
2018-04-05 12:15:00+00:00,148.55
2018-04-05 12:20:00+00:00,149.69
2018-04-05 12:25:00+00:00,149.0
2018-04-05 12:30:00+00:00,149.6
2018-04-05 12:35:00+00:00,150.38
2018-04-05 12:40:00+00:00,150.85
2018-04-05 12:45:00+00:00,151.55
2018-04-05 12:50:00+00:00,151.51
2018-04-05 12:55:00+00:00,151.3
2018-04-05 13:00:00+00:00,151.0
2018-04-05 13:05:00+00:00,150.24
2018-04-05 13:10:00+00:00,150.0
2018-04-05 13:15:00+00:00,149.6
2018-04-05 13:20:00+00:00,149.85
2018-04-05 13:25:00+00:00,149.63
2018-04-05 13:30:00+00:00,150.59
2018-04-05 13:35:00+00:00,150.85
2018-04-05 13:40:00+00:00,150.08
2018-04-05 13:45:00+00:00,150.0
2018-04-05 13:50:00+00:00,150.5
2018-04-05 13:55:00+00:00,148.1656
2018-04-05 14:00:00+00:00,149.4853
2018-04-05 14:05:00+00:00,149.8
2018-04-05 14:10:00+00:00,150.3548
2018-04-05 14:15:00+00:00,149.67
2018-04-05 14:20:00+00:00,149.6808
2018-04-05 14:25:00+00:00,149.2011
2018-04-05 14:30:00+00:00,149.77
2018-04-05 14:35:00+00:00,149.2
2018-04-05 14:40:00+00:00,149.18
2018-04-05 14:45:00+00:00,149.63
2018-04-05 14:50:00+00:00,149.38
2018-04-05 14:55:00+00:00,149.76
2018-04-05 15:00:00+00:00,149.185
2018-04-05 15:05:00+00:00,149.94
2018-04-05 15:10:00+00:00,151.1154
2018-04-05 15:15:00+00:00,150.7
2018-04-05 15:20:00+00:00,149.05
2018-04-05 15:25:00+00:00,150.11
2018-04-05 15:30:00+00:00,150.15
2018-04-05 15:35:00+00:00,150.208
2018-04-05 15:40:00+00:00,149.91
2018-04-05 15:45:00+00:00,149.78
2018-04-05 15:50:00+00:00,149.885
2018-04-05 15:55:00+00:00,149.94
2018-04-05 16:00:00+00:00,149.6899
2018-04-05 16:05:00+00:00,148.12
2018-04-05 16:10:00+00:00,147.57
2018-04-05 16:15:00+00:00,146.302
2018-04-05 16:20:00+00:00,146.3498
2018-04-05 16:25:00+00:00,146.71
2018-04-05 16:30:00+00:00,147.06
2018-04-05 16:35:00+00:00,147.59
2018-04-05 16:40:00+00:00,148.7936
2018-04-05 16:45:00+00:00,148.916
2018-04-05 16:50:00+00:00,148.632
2018-04-05 16:55:00+00:00,148.406
2018-04-05 17:00:00+00:00,148.35
2018-04-05 17:05:00+00:00,148.41
2018-04-05 17:10:00+00:00,147.75
2018-04-05 17:15:00+00:00,148.08
2018-04-05 17:20:00+00:00,148.33
2018-04-05 17:25:00+00:00,147.92
2018-04-05 17:30:00+00:00,148.14
2018-04-05 17:35:00+00:00,147.69
2018-04-05 17:40:00+00:00,147.765
2018-04-05 17:45:00+00:00,147.9
2018-04-05 17:50:00+00:00,147.89
2018-04-05 17:55:00+00:00,147.415
2018-04-05 18:00:00+00:00,147.18
2018-04-05 18:05:00+00:00,147.03
2018-04-05 18:10:00+00:00,146.96
2018-04-05 18:15:00+00:00,146.7
2018-04-05 18:20:00+00:00,146.35
2018-04-05 18:25:00+00:00,146.5892
2018-04-05 18:30:00+00:00,146.9299
2018-04-05 18:35:00+00:00,146.5816
2018-04-05 18:40:00+00:00,146.825
2018-04-05 18:45:00+00:00,146.5001
2018-04-05 18:50:00+00:00,146.38
2018-04-05 18:55:00+00:00,146.74
2018-04-05 19:00:00+00:00,147.01
2018-04-05 19:05:00+00:00,147.01
2018-04-05 19:10:00+00:00,146.71
2018-04-05 19:15:00+00:00,146.4026
2018-04-05 19:20:00+00:00,145.42
2018-04-05 19:25:00+00:00,143.0
2018-04-05 19:30:00+00:00,142.05
2018-04-05 19:35:00+00:00,142.1436
2018-04-05 19:40:00+00:00,142.9
2018-04-05 19:45:00+00:00,143.75
2018-04-05 19:50:00+00:00,143.27
2018-04-05 19:55:00+00:00,143.41
2018-04-05 20:00:00+00:00,143.9
2018-04-05 20:05:00+00:00,144.05
2018-04-05 20:10:00+00:00,144.04
2018-04-05 20:15:00+00:00,144.5
2018-04-05 20:20:00+00:00,144.22
2018-04-05 20:25:00+00:00,144.42
2018-04-05 20:30:00+00:00,144.38
2018-04-05 20:35:00+00:00,144.42
2018-04-05 20:40:00+00:00,144.0
2018-04-05 20:45:00+00:00,143.63
2018-04-05 20:55:00+00:00,144.0
2018-04-05 21:00:00+00:00,144.15
2018-04-05 21:15:00+00:00,143.63
2018-04-05 22:10:00+00:00,144.55
2018-04-05 22:15:00+00:00,144.7
2018-04-05 22:20:00+00:00,145.44
2018-04-05 22:25:00+00:00,147.0
2018-04-05 22:30:00+00:00,148.73
2018-04-05 22:35:00+00:00,148.3
2018-04-05 22:40:00+00:00,148.5
2018-04-05 22:45:00+00:00,148.3
2018-04-05 22:50:00+00:00,148.6
2018-04-05 22:55:00+00:00,147.0
2018-04-05 23:00:00+00:00,146.55
2018-04-05 23:05:00+00:00,147.0
2018-04-05 23:10:00+00:00,146.9
2018-04-05 23:15:00+00:00,147.0
2018-04-05 23:20:00+00:00,146.4
2018-04-05 23:25:00+00:00,146.35
2018-04-05 23:30:00+00:00,145.9
2018-04-05 23:35:00+00:00,146.0
2018-04-05 23:45:00+00:00,146.0
2018-04-05 23:50:00+00:00,146.0
2018-04-05 23:55:00+00:00,146.0
2018-04-06 08:05:00+00:00,145.0
2018-04-06 08:10:00+00:00,145.0
2018-04-06 08:15:00+00:00,145.99
2018-04-06 11:00:00+00:00,146.6
2018-04-06 11:15:00+00:00,146.05
2018-04-06 11:25:00+00:00,146.0
2018-04-06 11:35:00+00:00,146.5
2018-04-06 11:45:00+00:00,146.1
2018-04-06 11:50:00+00:00,145.75
2018-04-06 11:55:00+00:00,145.0
2018-04-06 12:00:00+00:00,144.82
2018-04-06 12:05:00+00:00,145.5
2018-04-06 12:15:00+00:00,145.99
2018-04-06 12:20:00+00:00,146.0
2018-04-06 12:25:00+00:00,145.5
2018-04-06 12:30:00+00:00,146.5
2018-04-06 12:35:00+00:00,147.62
2018-04-06 12:40:00+00:00,147.05
2018-04-06 12:45:00+00:00,147.75
2018-04-06 12:50:00+00:00,148.01
2018-04-06 12:55:00+00:00,148.2
2018-04-06 13:00:00+00:00,147.11
2018-04-06 13:05:00+00:00,146.81
2018-04-06 13:10:00+00:00,147.0
2018-04-06 13:15:00+00:00,147.25
2018-04-06 13:20:00+00:00,147.83
2018-04-06 13:25:00+00:00,146.2
2018-04-06 13:30:00+00:00,145.83
2018-04-06 13:35:00+00:00,147.25
2018-04-06 13:40:00+00:00,147.65
2018-04-06 13:45:00+00:00,147.755
2018-04-06 13:50:00+00:00,147.383
2018-04-06 13:55:00+00:00,147.08
2018-04-06 14:00:00+00:00,146.64
2018-04-06 14:05:00+00:00,146.8899
2018-04-06 14:10:00+00:00,146.9
2018-04-06 14:15:00+00:00,146.568
2018-04-06 14:20:00+00:00,146.05
2018-04-06 14:25:00+00:00,145.97
2018-04-06 14:30:00+00:00,145.0702
2018-04-06 14:35:00+00:00,145.06
2018-04-06 14:40:00+00:00,144.82
2018-04-06 14:45:00+00:00,146.0
2018-04-06 14:50:00+00:00,146.8263
2018-04-06 14:55:00+00:00,146.55
2018-04-06 15:00:00+00:00,145.67
2018-04-06 15:05:00+00:00,146.19
2018-04-06 15:10:00+00:00,145.9872
2018-04-06 15:15:00+00:00,146.1652
2018-04-06 15:20:00+00:00,145.8
2018-04-06 15:25:00+00:00,145.76
2018-04-06 15:30:00+00:00,145.82
2018-04-06 15:35:00+00:00,145.9895
2018-04-06 15:40:00+00:00,146.2
2018-04-06 15:45:00+00:00,146.0
2018-04-06 15:50:00+00:00,146.4148
2018-04-06 15:55:00+00:00,146.9
2018-04-06 16:00:00+00:00,146.98
2018-04-06 16:05:00+00:00,147.02
2018-04-06 16:10:00+00:00,147.1
2018-04-06 16:15:00+00:00,147.3808
2018-04-06 16:20:00+00:00,147.6475
2018-04-06 16:25:00+00:00,147.87
2018-04-06 16:30:00+00:00,147.91
2018-04-06 16:35:00+00:00,147.89
2018-04-06 16:40:00+00:00,147.9558
2018-04-06 16:45:00+00:00,148.0
2018-04-06 16:50:00+00:00,148.3547
2018-04-06 16:55:00+00:00,148.388
2018-04-06 17:00:00+00:00,147.74
2018-04-06 17:05:00+00:00,147.61
2018-04-06 17:10:00+00:00,147.55
2018-04-06 17:15:00+00:00,147.216
2018-04-06 17:20:00+00:00,147.76
2018-04-06 17:25:00+00:00,148.1798
2018-04-06 17:30:00+00:00,148.04
2018-04-06 17:35:00+00:00,147.74
2018-04-06 17:40:00+00:00,147.64
2018-04-06 17:45:00+00:00,147.64
2018-04-06 17:50:00+00:00,147.21
2018-04-06 17:55:00+00:00,147.46
2018-04-06 18:00:00+00:00,147.4
2018-04-06 18:05:00+00:00,147.25
2018-04-06 18:10:00+00:00,146.93
2018-04-06 18:15:00+00:00,146.64
2018-04-06 18:20:00+00:00,146.91
2018-04-06 18:25:00+00:00,146.85
2018-04-06 18:30:00+00:00,146.86
2018-04-06 18:35:00+00:00,146.93
2018-04-06 18:40:00+00:00,146.71
2018-04-06 18:45:00+00:00,146.37
2018-04-06 18:50:00+00:00,146.56
2018-04-06 18:55:00+00:00,144.999
2018-04-06 19:00:00+00:00,146.294
2018-04-06 19:05:00+00:00,147.305
2018-04-06 19:10:00+00:00,147.36
2018-04-06 19:15:00+00:00,147.09
2018-04-06 19:20:00+00:00,147.4
2018-04-06 19:25:00+00:00,147.83
2018-04-06 19:30:00+00:00,147.83
2018-04-06 19:35:00+00:00,148.2352
2018-04-06 19:40:00+00:00,148.16
2018-04-06 19:45:00+00:00,148.2643
2018-04-06 19:50:00+00:00,148.38
2018-04-06 19:55:00+00:00,147.94
2018-04-06 20:00:00+00:00,148.05
2018-04-06 20:25:00+00:00,148.5
2018-04-06 20:30:00+00:00,147.92
2018-04-06 21:30:00+00:00,147.0
2018-04-06 21:35:00+00:00,147.75
2018-04-06 23:00:00+00:00,148.0
2018-04-06 23:15:00+00:00,148.0
2018-04-06 23:50:00+00:00,148.3
2018-04-09 11:00:00+00:00,149.0
2018-04-09 11:10:00+00:00,150.0
2018-04-09 11:15:00+00:00,150.0
2018-04-09 11:30:00+00:00,151.0
2018-04-09 11:35:00+00:00,150.25
2018-04-09 11:40:00+00:00,150.5
2018-04-09 12:00:00+00:00,150.5
2018-04-09 12:05:00+00:00,149.5
2018-04-09 12:15:00+00:00,150.3
2018-04-09 12:20:00+00:00,150.3
2018-04-09 12:30:00+00:00,150.3
2018-04-09 12:35:00+00:00,150.5
2018-04-09 12:40:00+00:00,149.7
2018-04-09 12:50:00+00:00,150.08
2018-04-09 13:05:00+00:00,150.0
2018-04-09 13:15:00+00:00,150.44
2018-04-09 13:20:00+00:00,150.0
2018-04-09 13:30:00+00:00,150.49
2018-04-09 13:35:00+00:00,149.6
2018-04-09 13:40:00+00:00,148.975
2018-04-09 13:45:00+00:00,149.6
2018-04-09 13:50:00+00:00,150.349
2018-04-09 13:55:00+00:00,150.08
2018-04-09 14:00:00+00:00,150.0
2018-04-09 14:05:00+00:00,149.76
2018-04-09 14:10:00+00:00,149.9697
2018-04-09 14:15:00+00:00,150.03
2018-04-09 14:20:00+00:00,149.9658
2018-04-09 14:25:00+00:00,149.88
2018-04-09 14:30:00+00:00,149.95
2018-04-09 14:35:00+00:00,149.79
2018-04-09 14:40:00+00:00,149.9
2018-04-09 14:45:00+00:00,150.21
2018-04-09 14:50:00+00:00,149.6894
2018-04-09 14:55:00+00:00,149.53
2018-04-09 15:00:00+00:00,150.0
2018-04-09 15:05:00+00:00,150.0
2018-04-09 15:10:00+00:00,149.98
2018-04-09 15:15:00+00:00,150.0
2018-04-09 15:20:00+00:00,149.9248
2018-04-09 15:25:00+00:00,150.0
2018-04-09 15:30:00+00:00,150.0
2018-04-09 15:35:00+00:00,149.561
2018-04-09 15:40:00+00:00,149.95
2018-04-09 15:45:00+00:00,149.9715
2018-04-09 15:50:00+00:00,149.98
2018-04-09 15:55:00+00:00,150.0
2018-04-09 16:00:00+00:00,150.0
2018-04-09 16:05:00+00:00,150.0
2018-04-09 16:10:00+00:00,150.2
2018-04-09 16:15:00+00:00,150.425
2018-04-09 16:20:00+00:00,150.275
2018-04-09 16:25:00+00:00,150.23
2018-04-09 16:30:00+00:00,150.44
2018-04-09 16:35:00+00:00,150.7862
2018-04-09 16:40:00+00:00,150.65
2018-04-09 16:45:00+00:00,150.34
2018-04-09 16:50:00+00:00,150.0
2018-04-09 16:55:00+00:00,150.33
2018-04-09 17:00:00+00:00,150.15
2018-04-09 17:05:00+00:00,150.165
2018-04-09 17:10:00+00:00,150.215
2018-04-09 17:15:00+00:00,150.25
2018-04-09 17:20:00+00:00,150.34
2018-04-09 17:25:00+00:00,150.4919
2018-04-09 17:30:00+00:00,150.25
2018-04-09 17:35:00+00:00,150.15
2018-04-09 17:40:00+00:00,150.25
2018-04-09 17:45:00+00:00,150.23
2018-04-09 17:50:00+00:00,150.48
2018-04-09 17:55:00+00:00,150.45
2018-04-09 18:00:00+00:00,150.2
2018-04-09 18:05:00+00:00,150.1
2018-04-09 18:10:00+00:00,150.3526
2018-04-09 18:15:00+00:00,150.32
2018-04-09 18:20:00+00:00,150.25
2018-04-09 18:25:00+00:00,150.201
2018-04-09 18:30:00+00:00,150.25
2018-04-09 18:35:00+00:00,150.01
2018-04-09 18:40:00+00:00,150.05
2018-04-09 18:45:00+00:00,150.25
2018-04-09 18:50:00+00:00,150.1732
2018-04-09 18:55:00+00:00,150.11
2018-04-09 19:00:00+00:00,150.0
2018-04-09 19:05:00+00:00,149.6996
2018-04-09 19:10:00+00:00,149.82
2018-04-09 19:15:00+00:00,150.0
2018-04-09 19:20:00+00:00,150.02
2018-04-09 19:25:00+00:00,149.99
2018-04-09 19:30:00+00:00,149.91
2018-04-09 19:35:00+00:00,150.09
2018-04-09 19:40:00+00:00,149.98
2018-04-09 19:45:00+00:00,149.9851
2018-04-09 19:50:00+00:00,149.8767
2018-04-09 19:55:00+00:00,149.96
2018-04-09 20:00:00+00:00,149.6
2018-04-09 20:05:00+00:00,149.4
2018-04-09 20:20:00+00:00,149.35
2018-04-09 20:50:00+00:00,149.0
2018-04-10 08:00:00+00:00,150.0
2018-04-10 08:25:00+00:00,154.19
2018-04-10 11:00:00+00:00,152.21
2018-04-10 11:40:00+00:00,153.28
2018-04-10 11:50:00+00:00,152.51
2018-04-10 11:55:00+00:00,153.0
2018-04-10 12:00:00+00:00,153.33
2018-04-10 12:15:00+00:00,152.16
2018-04-10 12:25:00+00:00,152.26
2018-04-10 12:30:00+00:00,152.4
2018-04-10 12:35:00+00:00,152.9
2018-04-10 12:40:00+00:00,152.89
2018-04-10 12:45:00+00:00,152.5
2018-04-10 12:55:00+00:00,152.15
2018-04-10 13:00:00+00:00,152.17
2018-04-10 13:05:00+00:00,152.0
2018-04-10 13:10:00+00:00,152.0
2018-04-10 13:15:00+00:00,151.9
2018-04-10 13:25:00+00:00,152.2
2018-04-10 13:30:00+00:00,151.71
2018-04-10 13:35:00+00:00,151.84
2018-04-10 13:40:00+00:00,151.4699
2018-04-10 13:45:00+00:00,151.57
2018-04-10 13:50:00+00:00,152.0
2018-04-10 13:55:00+00:00,153.83
2018-04-10 14:00:00+00:00,154.5001
2018-04-10 14:05:00+00:00,154.8608
2018-04-10 14:10:00+00:00,154.7
2018-04-10 14:15:00+00:00,154.9099
2018-04-10 14:20:00+00:00,154.7178
2018-04-10 14:25:00+00:00,154.7
2018-04-10 14:30:00+00:00,154.96
2018-04-10 14:35:00+00:00,154.44
2018-04-10 14:40:00+00:00,153.8
2018-04-10 14:45:00+00:00,154.07
2018-04-10 14:50:00+00:00,154.5
2018-04-10 14:55:00+00:00,154.45
2018-04-10 15:00:00+00:00,154.7372
2018-04-10 15:05:00+00:00,154.8386
2018-04-10 15:10:00+00:00,154.95
2018-04-10 15:15:00+00:00,154.88
2018-04-10 15:20:00+00:00,154.94
2018-04-10 15:25:00+00:00,154.7909
2018-04-10 15:30:00+00:00,154.9883
2018-04-10 15:35:00+00:00,154.9999
2018-04-10 15:40:00+00:00,154.785
2018-04-10 15:45:00+00:00,154.44
2018-04-10 15:50:00+00:00,154.536
2018-04-10 15:55:00+00:00,154.7
2018-04-10 16:00:00+00:00,154.525
2018-04-10 16:05:00+00:00,154.845
2018-04-10 16:10:00+00:00,154.88
2018-04-10 16:15:00+00:00,154.7928
2018-04-10 16:20:00+00:00,154.65
2018-04-10 16:25:00+00:00,154.7
2018-04-10 16:30:00+00:00,154.8497
2018-04-10 16:35:00+00:00,155.0
2018-04-10 16:40:00+00:00,155.0
2018-04-10 16:45:00+00:00,154.99
2018-04-10 16:50:00+00:00,154.96
2018-04-10 16:55:00+00:00,155.0
2018-04-10 17:00:00+00:00,155.0
2018-04-10 17:05:00+00:00,154.89
2018-04-10 17:10:00+00:00,154.98
2018-04-10 17:15:00+00:00,155.0
2018-04-10 17:20:00+00:00,154.9125
2018-04-10 17:25:00+00:00,154.98
2018-04-10 17:30:00+00:00,154.9
2018-04-10 17:35:00+00:00,154.99
2018-04-10 17:40:00+00:00,154.88
2018-04-10 17:45:00+00:00,154.91
2018-04-10 17:50:00+00:00,154.87
2018-04-10 17:55:00+00:00,154.95
2018-04-10 18:00:00+00:00,155.0
2018-04-10 18:05:00+00:00,155.0
2018-04-10 18:10:00+00:00,154.94
2018-04-10 18:15:00+00:00,154.981
2018-04-10 18:20:00+00:00,155.0
2018-04-10 18:25:00+00:00,154.99
2018-04-10 18:30:00+00:00,154.92
2018-04-10 18:35:00+00:00,154.89
2018-04-10 18:40:00+00:00,154.8614
2018-04-10 18:45:00+00:00,154.96
2018-04-10 18:50:00+00:00,154.9798
2018-04-10 18:55:00+00:00,154.935
2018-04-10 19:00:00+00:00,154.81
2018-04-10 19:05:00+00:00,154.92
2018-04-10 19:10:00+00:00,154.8401
2018-04-10 19:15:00+00:00,154.99
2018-04-10 19:20:00+00:00,154.95
2018-04-10 19:25:00+00:00,154.97
