timestamp,TSLA,SPY
2022-05-26 04:00:00,707.73,405.31
2022-05-27 04:00:00,759.63,415.26
2022-05-31 04:00:00,758.01,412.93
2022-06-01 04:00:00,740.37,409.59
2022-06-02 04:00:00,775.0,417.39
2022-06-03 04:00:00,703.55,410.54
2022-06-06 04:00:00,714.84,411.79
2022-06-07 04:00:00,716.66,415.74
2022-06-08 04:00:00,725.6,411.22
2022-06-09 04:00:00,719.12,401.44
2022-06-10 04:00:00,696.69,389.8
2022-06-13 04:00:00,647.21,375.0
2022-06-14 04:00:00,662.67,373.87
2022-06-15 04:00:00,699.0,379.2
2022-06-16 04:00:00,639.3,366.65
2022-06-17 04:00:00,650.28,365.86
2022-06-21 04:00:00,711.11,375.07
2022-06-22 04:00:00,708.26,374.39
2022-06-23 04:00:00,705.21,378.06
2022-06-24 04:00:00,737.4,390.08
2022-06-27 04:00:00,734.76,388.59
2022-06-28 04:00:00,697.99,380.65
2022-06-29 04:00:00,685.47,380.34
2022-06-30 04:00:00,673.42,377.25
2022-07-01 04:00:00,681.79,381.24
2022-07-05 04:00:00,699.2,381.96
2022-07-06 04:00:00,695.2,383.25
2022-07-07 04:00:00,733.63,388.99
2022-07-08 04:00:00,752.29,388.67
2022-07-11 04:00:00,703.03,384.23
2022-07-12 04:00:00,699.21,380.83
2022-07-13 04:00:00,711.12,378.83
2022-07-14 04:00:00,714.94,377.91
2022-07-15 04:00:00,720.2,385.13
2022-07-18 04:00:00,721.64,381.95
2022-07-19 04:00:00,736.59,392.27
2022-07-20 04:00:00,742.5,394.77
2022-07-21 04:00:00,815.12,398.79
2022-07-22 04:00:00,816.73,395.09
2022-07-25 04:00:00,805.3,395.57
2022-07-26 04:00:00,776.58,390.89
2022-07-27 04:00:00,824.46,401.04
2022-07-28 04:00:00,842.7,406.07
2022-07-29 04:00:00,891.45,411.99
2022-08-01 04:00:00,891.83,410.77
2022-08-02 04:00:00,901.76,408.06
2022-08-03 04:00:00,922.19,414.45
2022-08-04 04:00:00,925.9,414.17
2022-08-05 04:00:00,864.51,413.47
2022-08-08 04:00:00,871.27,412.99
2022-08-09 04:00:00,850.0,411.35
2022-08-10 04:00:00,883.07,419.99
2022-08-11 04:00:00,859.89,419.99
2022-08-12 04:00:00,900.09,427.1
2022-08-15 04:00:00,927.96,428.86
2022-08-16 04:00:00,919.69,429.7
2022-08-17 04:00:00,911.99,426.65
2022-08-18 04:00:00,908.61,427.89
2022-08-19 04:00:00,890.0,422.14
2022-08-22 04:00:00,869.74,413.35
2022-08-23 04:00:00,889.36,412.35
2022-08-24 04:00:00,891.29,413.67
2022-08-25 04:00:00,296.07,419.51
2022-08-26 04:00:00,288.09,405.31
2022-08-29 04:00:00,284.82,402.63
2022-08-30 04:00:00,277.7,398.21
2022-08-31 04:00:00,275.61,395.18
2022-09-01 04:00:00,277.16,396.42
2022-09-02 04:00:00,270.21,392.24
2022-09-06 04:00:00,274.42,390.76
2022-09-07 04:00:00,283.7,397.78
2022-09-08 04:00:00,289.26,400.38
2022-09-09 04:00:00,299.68,406.6
2022-09-12 04:00:00,304.42,410.97
2022-09-13 04:00:00,292.13,393.1
2022-09-14 04:00:00,302.61,394.6
2022-09-15 04:00:00,303.75,390.12
2022-09-16 04:00:00,303.35,385.56
2022-09-19 04:00:00,309.07,388.55
2022-09-20 04:00:00,308.73,384.09
2022-09-21 04:00:00,300.8,377.45
2022-09-22 04:00:00,288.59,374.22
2022-09-23 04:00:00,275.33,367.95
2022-09-26 04:00:00,276.01,364.31
2022-09-27 04:00:00,282.94,363.38
2022-09-28 04:00:00,287.81,370.53
2022-09-29 04:00:00,268.21,362.79
2022-09-30 04:00:00,265.25,357.18
2022-10-03 04:00:00,242.4,366.61
2022-10-04 04:00:00,249.44,377.97
2022-10-05 04:00:00,240.81,377.09
2022-10-06 04:00:00,238.13,373.2
2022-10-07 04:00:00,223.07,362.79
2022-10-10 04:00:00,222.96,360.02
2022-10-11 04:00:00,216.5,357.74
2022-10-12 04:00:00,217.24,356.56
2022-10-13 04:00:00,221.72,365.97
2022-10-14 04:00:00,204.99,357.63
2022-10-17 04:00:00,219.35,366.82
2022-10-18 04:00:00,220.19,371.13
